,ncesdistid,div_num,fips,lea_name_19_20,students_19_20,teachers_19_20,schools_19_20,locale_19_20,student_teacher_ratio_19_20,percent_of_inexperienced_teachers_19_20,percent_of_out_of_field_teachers_19_20,student_school_psychologists_ratio_19_20,student_support_services_staff_ratio_19_20,student_school_counselors_ratio_19_20,student_librarians_media_specialists_ratio_19_20,percent_title_1_schools_19_20,percent_title_1_schoolwide_schools_19_20,dist_pp_19,number_of_schools_in_2019_2020_fall_membership__regional_programs,grant_26000_per_school,grant_50000_per_division,base_division_vpsa_technology_grant_fy_2020,schools_including_9th_grade_not_fully_accredited,schools_not_fully_accredited_2400_per_school,9th_grade_fall_membership_for_schools_not_fully_accredited,e_learning_backpack_funding_400_per_9th_grader,total_funding_e_learning_backpack_initiative,total_vpsa_technology_grant_fy_2020,total_local_match_requirement_20,19_20_american_indian_or_alaska_native,19_20_asian,19_20_black_not_hisp,19_20_hisp,19_20_native_hawaiian_or_pacific_islander,19_20_non_hisp_2_or_more_races,19_20_white_not_hisp,20_21_american_indian_or_alaska_native,20_21_asian,20_21_black_not_hisp,20_21_hisp,20_21_native_hawaiian_or_pacific_islander,20_21_non_hisp_2_or_more_races,20_21_white_not_hisp,19_20_amer_indian_or_alaska_disadv,19_20_asian_disadv,19_20_black_not_hisp_disadv,19_20_hisp_disadv,19_20_native_hawaiian_or_pacific_disadv,19_20_non_hisp_2_or_more_races_disadv,19_20_white_not_hisp_disadv,20_21_amer_indian_or_alaska__disadv,20_21_asian_disadv,20_21_black_not_hisp_disadv,20_21_hisp_disadv,20_21_native_hawaiian_or_pacific_disadv,20_21_non_hisp_2_or_more_races_disadv,20_21_white_not_hisp_disadv,2016allgrad,2016asiangrad,2016blackgrad,2016hispanicgrad,2016whitegrad,2017allgrad,2017asiangrad,2017blackgrad,2017hispanicgrad,2017whitegrad,2018allgrad,2018asiangrad,2018blackgrad,2018hispanicgrad,2018whitegrad,2019allgrad,2019asiangrad,2019blackgrad,2019hispanicgrad,2019whitegrad,2020allgrad,2020asiangrad,2020blackgrad,2020hispanicgrad,2020whitegrad,2016alldrop,2016asiandrop,2016blackdrop,2016hispanicdrop,2016whitedrop,2017alldrop,2017asiandrop,2017blackdrop,2017hispanicdrop,2017whitedrop,2018alldrop,2018asiandrop,2018blackdrop,2018hispanicdrop,2018whitedrop,2019alldrop,2019asiandrop,2019blackdrop,2019hispanicdrop,2019whitedrop,2020alldrop,2020asiandrop,2020blackdrop,2020hispanicdrop,2020whitedrop,total_population_16_years_and_over_with_earnings,total_population_16_years_and_over_with_earnings_median_earnings__dollars,total_population_16_years_and_over_with_earnings_full_time_year_round_workers_with_earnings,total_population_16_years_and_over_with_earnings_1_to_9999_or_loss,total_population_16_years_and_over_with_earnings_10000_to_14999,total_population_16_years_and_over_with_earnings_15000_to_24999,total_population_16_years_and_over_with_earnings_25000_to_34999,total_population_16_years_and_over_with_earnings_35000_to_49999,total_population_16_years_and_over_with_earnings_50000_to_64999,total_population_16_years_and_over_with_earnings_65000_to_74999,total_population_16_years_and_over_with_earnings_75000_to_99999,total_population_16_years_and_over_with_earnings_100000_or_more,total_population_16_years_and_over_with_earnings_median_earnings__dollars_for_full_time_year_round_workers_with_earnings,total_population_16_years_and_over_with_earnings_mean_earnings__dollars_for_full_time_year_round_workers_with_earnings,percent_population_16_years_and_over_with_earnings,percent_population_16_years_and_over_with_earnings_full_time_year_round_workers_with_earnings,percent_population_16_years_and_over_with_earnings_1_to_9999_or_loss,percent_population_16_years_and_over_with_earnings_10000_to_14999,percent_population_16_years_and_over_with_earnings_15000_to_24999,percent_population_16_years_and_over_with_earnings_25000_to_34999,percent_population_16_years_and_over_with_earnings_35000_to_49999,percent_population_16_years_and_over_with_earnings_50000_to_64999,percent_population_16_years_and_over_with_earnings_65000_to_74999,percent_population_16_years_and_over_with_earnings_75000_to_99999,percent_population_16_years_and_over_with_earnings_100000_or_more,total_below_poverty_level,total_below_poverty_level_age_under_18_years,total_below_poverty_level_age_18_to_64_years,total_below_poverty_level_white_alone,total_below_poverty_level_black_or_african_american_alone,total_below_poverty_level_american_indian_and_alaska_native_alone,total_below_poverty_level_asian_alone,total_below_poverty_level_native_hawaiian_and_other_pacific_islander_alone,total_below_poverty_level_some_other_race_alone,total_below_poverty_level_two_or_more_races,total_below_poverty_level_hispanic_or_latino_origin_(of_any_race),total_below_poverty_level_25_years_and_over,total_below_poverty_level_25_years_and_over_less_than_high_school_graduate,total_below_poverty_level_25_years_and_over_high_school_graduate_(includes_equivalency),total_below_poverty_level_25_years_and_over_some_college_associate's_degree,total_below_poverty_level_25_years_and_over_bachelor's_degree_or_higher,total_below_poverty_level_civilian_labor_force_16_years_and_over,total_below_poverty_level_civilian_labor_force_16_years_and_over_employed,total_below_poverty_level_civilian_labor_force_16_years_and_over_unemployed,total_percent_below_poverty_level,total_percent_below_poverty_level_age_under_18_years,total_percent_below_poverty_level_age_18_to_64_years,total_percent_below_poverty_level_white_alone,total_percent_below_poverty_level_black_or_african_american_alone,total_percent_below_poverty_level_american_indian_and_alaska_native_alone,total_percent_below_poverty_level_asian_alone,total_percent_below_poverty_level_native_hawaiian_and_other_pacific_islander_alone,total_percent_below_poverty_level_some_other_race_alone,total_percent_below_poverty_level_two_or_more_races,total_percent_below_poverty_level_hispanic_or_latino_origin_(of_any_race),total_percent_below_poverty_level_25_years_and_over,total_percent_below_poverty_level_25_years_and_over_less_than_high_school_graduate,total_percent_below_poverty_level_25_years_and_over_high_school_graduate_(includes_equivalency),total_percent_below_poverty_level_25_years_and_over_some_college_associate's_degree,total_percent_below_poverty_level_25_years_and_over_bachelor's_degree_or_higher,total_percent_below_poverty_level_civilian_labor_force_16_years_and_over,total_percent_below_poverty_level_civilian_labor_force_16_years_and_over_employed,total_percent_below_poverty_level_civilian_labor_force_16_years_and_over_unemployed,total_population,percent_total_population,total_population_male,percent_total_population_male,total_population_female,percent_total_population_female,total_population_hispanic_or_latino_(of_any_race),percent_total_population_hispanic_or_latino_(of_any_race),total_population_white_alone,percent_total_population_white_alone,total_population_black_or_african_american_alone,percent_total_population_black_or_african_american_alone,total_population_american_indian_and_alaska_native_alone,percent_total_population_american_indian_and_alaska_native_alone,total_population_asian_alone,percent_total_population_asian_alone,total_population_native_hawaiian_and_other_pacific_islander_alone,percent_total_population_native_hawaiian_and_other_pacific_islander_alone,total_population_some_other_race_alone,percent_total_population_some_other_race_alone,total_population_two_or_more_races,percent_total_population_two_or_more_races,2020_03_hosps,2020_04_hosps,2020_05_hosps,2020_06_hosps,2020_07_hosps,2020_08_hosps,2020_09_hosps,2020_10_hosps,2020_11_hosps,2020_12_hosps,2021_01_hosps,2021_02_hosps,2021_03_hosps,2021_04_hosps,2021_05_hosps,2020_03_deaths,2020_04_deaths,2020_05_deaths,2020_06_deaths,2020_07_deaths,2020_08_deaths,2020_09_deaths,2020_10_deaths,2020_11_deaths,2020_12_deaths,2021_01_deaths,2021_02_deaths,2021_03_deaths,2021_04_deaths,2021_05_deaths,2020_03_cases,2020_04_cases,2020_05_cases,2020_06_cases,2020_07_cases,2020_08_cases,2020_09_cases,2020_10_cases,2020_11_cases,2020_12_cases,2021_01_cases,2021_02_cases,2021_03_cases,2021_04_cases,2021_05_cases,total_household,smartphone_with_no_other_type_of_computing_device_x,no_computer_x,cellular_data_plan_with_no_other_type_of_internet_subscription_x,without_an_internet_subscription,less_than_20000,without_an_internet_subscription.1,20000_to_74999,without_an_internet_subscription.1.1,75000_or_more,without_an_internet_subscription.2,smartphone_with_no_other_type_of_computing_device_y,no_computer_y,cellular_data_plan_with_no_other_type_of_internet_subscription_y,without_an_internet_subscription_total,without_an_internet_subscription_20000,without_an_internet_subscription_20000_74999,without_an_internet_subscription_75000,1920_enrollrate,2021_enrollrate,LAT,LON
10,5100360,10,51-019,BEDFORD CO PBLC SCHS,9555,669,22,Rural,14.3,5.2,6,1365,159,167.6,316.4,36.4,100,10645.10526,19,"494,000","100,000","594,000",0,0,0,0,0,"594,000","108,800",0.23007739,1.903367496,7.948128007,4.078644635,0.073206442,4.988496131,80.7780799,0.250681199,1.852861035,8.04359673,4.08719346,0.054495913,5.31880109,80.39237057,0.000206077,1.547987616,13.59649123,5.366357069,0,6.991744066,72.1878225,0.320793234,1.662292213,13.70662001,4.957713619,0,7.844852727,71.5077282,0.93,0.83,0.88,0.92,0.94,0.9,0.92,0.86,0.91,0.91,0.92,1,0.92,0.83,0.92,0.91,0.92,0.89,0.95,0.91,0.92,0.94,0.89,0.74,0.94,0.05,0.11,0.07,0.08,0.04,0.07,0.08,0.05,0.09,0.07,0.05,0,0.07,0.17,0.05,0.05,0.08,0.02,0,0.05,0.04,0.06,0.08,0.19,0.02,39876,36992,27132,518,564,2756,4305,6137,4607,1979,2550,3716,48049,61213,39876,27132,1.9,2.1,10.2,15.9,22.6,17,7.3,9.4,13.7,6917,1697,4175,5504,919,0,247,0,154,93,223,4376,1215,1593,1018,550,1658,1380,278,8.9,10.9,9.1,7.9,17.4,0,26.2,0,54.4,5.8,13.4,7.8,21.8,9.4,5.9,3.3,4.3,3.7,20,78376,78376,38462,49.1,39914,50.9,1720,2.2,68746,87.7,5384,6.9,28,0,905,1.2,10,0,47,0.1,1536,2,0,1,2,2,8,23,41,61,80,94,122,150,197,216,234,0,0,2,3,6,8,13,18,19,31,39,68,98,99,102,2,30,57,118,286,546,786,1297,1839,3107,5171,5787,6082,6258,6441,"31,390","3,331","3,660","6,306","7,100","3,683","2,183","13,275","3,743","14,432","1,174",10.60%,11.70%,20.10%,22.60%,59.30%,28.20%,8.10%,0.248443133,0.295914612,37.3316,-79.5248
11,5100390,11,51-021,BLAND CO PBLC SCHS,693,51.8,2,Rural,13.4,1.6,6.5,3465,88.8,173.2,346.5,50,100,10579.5,2,"52,000","50,000","102,000",0,0,0,0,0,"102,000","20,400",0.288600289,,1.01010101,1.443001443,,2.453102453,94.80519481,0.298507463,,0.298507463,0.895522388,,2.835820896,95.67164179,0,,0,0,,0,100,0,,0,0,,4.518072289,95.48192771,0.91,,,,0.91,0.98,,,,0.98,0.95,,,,0.95,0.93,,,,0.93,0.96,,,,0.96,0.09,,,,0.09,0.02,,,,0.02,0.05,,,,0.05,0.05,,,,0.06,0.02,,,,0.02,2706,31572,1807,72,27,323,325,430,249,69,163,149,39350,48139,2706,1807,4,1.5,17.9,18,23.8,13.8,3.8,9,8.2,564,126,279,564,0,0,0,0,0,0,0,374,36,246,92,0,169,116,53,10.3,12.3,9,10.4,0,,0,,,0,0,9.2,7.9,16.3,6.4,0,6.9,5,40.5,6388,6388,3564,55.8,2824,44.2,81,1.3,5996,93.9,238,3.7,0,0,10,0.2,0,0,0,0,63,1,0,0,0,0,0,1,3,4,7,13,19,20,22,25,27,0,0,0,0,0,0,5,5,5,6,9,9,10,10,10,0,0,0,2,7,47,65,78,194,480,603,622,641,668,679,,,,,,,,,,,,,,,,,,,0.219512195,0.324873096,37.15693,-81.147341
12,5100420,12,51-023,BOTETOURT CO PBLC SCHS,4672,320.2,12,Rural,14.6,0,1,1557.3,131.2,179.7,389.3,41.7,0,11010.54545,11,"286,000","50,000","336,000",0,0,0,0,0,"336,000","67,200",0.171232877,0.770547945,2.033390411,4.601883562,0.042808219,4.965753425,87.41438356,0.135409614,0.92529903,2.121417287,4.897314376,,4.987587452,86.93297224,0,0.798722045,3.274760383,10.7827476,,7.667731629,77.47603834,0,0.827586207,3.862068966,10.13793103,,6.965517241,78.20689655,0.96,,0.94,1,0.96,0.94,,0.83,,0.95,0.95,,,,0.96,0.95,,,,0.96,0.96,,,,0.96,0.02,,0.06,0,0.01,0.02,,0,,0.01,0.02,,,,0.02,0.03,,,,0.03,0.02,,,,0.02,17547,38419,11918,185,246,1212,1802,2415,2368,741,1175,1774,50480,63872,17547,11918,1.6,2.1,10.2,15.1,20.3,19.9,6.2,9.9,14.9,2126,519,1159,2023,78,6,7,0,0,12,15,1402,249,573,406,174,455,374,81,6.5,8.1,6,6.5,8.3,12,3.1,,0,2,2.7,5.8,14.5,7.3,5.2,2.5,2.7,2.3,15.4,33343,33343,16365,49.1,16978,50.9,568,1.7,30970,92.9,988,3,50,0.1,223,0.7,0,0,0,0,544,1.6,2,9,9,12,13,20,24,26,33,39,46,51,56,64,65,1,3,4,4,5,8,10,12,13,17,21,26,34,36,38,5,28,32,121,185,249,306,451,778,1292,1866,2216,2411,2499,2539,,,,,,,,,,,,,,,,,,,0.272848566,0.251319261,37.5046,-79.8648
13,5100450,102,51-520,BRISTOL CITY PBLC SCHS,2255,158,7,Suburb,14.3,0.6,5.6,2255,563.8,161.1,451,57.1,100,10702,6,"156,000","50,000","206,000",0,0,0,0,0,"206,000","41,200",0.088691796,0.88691796,6.518847007,3.99113082,0.088691796,7.982261641,80.44345898,0.090334237,0.948509485,7.136404697,4.426377597,0.090334237,9.168925023,78.13911472,,0,6.535947712,4.575163399,0,9.54248366,79.34640523,0,0,9.672727273,4.945454545,0,11.70909091,73.67272727,0.9,,0.94,,0.88,0.84,,,,0.83,0.91,,0.88,,0.91,0.84,,0.83,,0.85,0.94,,,,0.94,0.05,,0.06,,0.04,0.04,,,,0.05,0.04,,0,,0.05,0.07,,0,,0.06,0,,,,0,8001,25289,4670,131,334,625,850,1413,543,178,284,312,38367,49045,8001,4670,2.8,7.2,13.4,18.2,30.3,11.6,3.8,6.1,6.7,3753,1358,1985,3070,338,0,10,0,73,262,73,2098,602,741,466,289,848,659,189,22.6,37.8,20.8,20.4,37.3,,27,,100,48.8,18.7,17.6,33.4,21.1,13.1,9.4,11.5,9.5,42.5,16912,16912,7961,47.1,8951,52.9,391,2.3,14908,88.2,964,5.7,0,0,38,0.2,0,0,73,0.4,538,3.2,0,0,1,1,6,8,10,19,28,42,72,75,84,91,106,0,0,0,0,0,2,5,7,7,8,24,29,31,33,34,1,1,4,4,57,121,187,314,533,917,1182,1219,1282,1461,1544,,,,,,,,,,,,,,,,,,,0.270491803,0.260299625,36.596965,-82.181538
14,5100480,13,51-025,BRUNSWICK CO PBLC SCHS,1538,105.8,5,Rural,14.5,3.3,14.9,inf,219.7,207.8,307.6,100,100,12825.2,5,"130,000","50,000","180,000",0,0,0,0,0,"180,000","36,000",0.260078023,0.390117035,76.39791938,4.031209363,0.195058518,1.430429129,17.29518856,0.27567195,0.482425913,77.67057202,4.135079256,0.206753963,1.447277739,15.78221916,0,0,81.93624557,3.305785124,,1.652892562,13.10507674,0,0,80.93106535,4.297224709,0,1.432408236,13.3393017,0.82,,0.81,,0.89,0.86,,0.85,,0.89,0.89,,0.9,,0.83,0.8,,0.81,,0.78,0.94,,0.93,,0.96,0.13,,0.15,,0.07,0.11,,0.12,,0.07,0.05,,0.04,,0.09,0.12,,0.1,,0.19,0.01,,0.02,,0,7393,26205,4314,101,309,705,734,1158,678,191,229,209,37299,43901,7393,4314,2.3,7.2,16.3,17,26.8,15.7,4.4,5.3,4.8,2883,896,1609,672,2031,0,53,0,12,115,63,1661,624,595,399,43,719,493,226,20.4,32.8,20,10.9,27.2,,82.8,,9.4,37.7,20.6,16,28.8,16.7,13,2.7,11,8.3,37.2,16520,16520,8843,53.5,7677,46.5,370,2.2,6731,40.7,8945,54.1,0,0,85,0.5,0,0,25,0.2,364,2.2,1,3,6,15,24,25,29,30,33,42,47,52,53,53,53,0,0,1,1,1,2,5,5,7,8,9,16,20,21,23,1,14,25,103,197,293,361,424,471,641,1089,1195,1256,1296,1322,,,,,,,,,,,,,,,,,,,0.300970874,0.25388601,36.81058,-77.771563
15,5100510,14,51-027,BUCHANAN CO PBLC SCHS,2676,192.2,9,Rural,13.9,3.4,0.4,5352,297.3,205.8,236.8,44.4,100,11082,8,"208,000","50,000","258,000",0,0,0,0,0,"258,000","51,600",0.074738416,0.224215247,0.448430493,0.597907324,0.074738416,0.710014948,97.86995516,0.079491256,0.238473768,0.39745628,0.635930048,0.039745628,0.59618442,98.0127186,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0.86,,,,0.86,0.9,,,,0.9,0.9,,,,0.9,0.87,,,,0.87,0.88,,,,0.88,0.07,,,,0.07,0.05,,,,0.05,0.05,,,,0.05,0.06,,,,0.06,0.05,,,,0.05,7237,30419,4961,136,209,844,880,1142,890,268,313,279,39851,48859,7237,4961,2.7,4.2,17,17.7,23,17.9,5.4,6.3,5.6,5905,1560,3639,5741,146,4,0,0,14,0,14,3897,1575,1386,656,280,772,477,295,28.4,42.5,28.8,28.4,84.9,10,0,,16.1,0,20.9,24.8,33.3,25.6,17.9,14.8,11.2,7.4,59.2,21788,21788,10958,50.3,10830,49.7,106,0.5,20666,94.9,588,2.7,40,0.2,225,1,0,0,32,0.1,131,0.6,0,0,0,0,2,6,10,17,22,60,80,91,95,100,106,0,0,0,0,0,1,2,4,6,24,32,34,38,38,43,0,16,19,31,71,99,157,275,423,870,1162,1296,1355,1408,1447,,,,,,,,,,,,,,,,,,,0.334365325,0.342622951,37.282547,-82.059899
16,5100540,15,51-029,BUCKINGHAM CO PBLC SCHS,2113,141.2,5,Rural,15,5,5,2113,257.7,211.3,201.2,40,100,10572,4,"104,000","50,000","154,000",0,0,0,0,0,"154,000","30,800",0.047326077,0.189304307,34.64268812,3.83341221,,8.187411264,53.09985802,0.149328024,0.199104032,35.04230961,4.430064709,,8.412145346,51.76704828,,0,43.09012876,4.635193133,,9.527896996,42.74678112,,,46.88346883,5.149051491,,8.943089431,39.02439024,0.91,,0.86,,0.94,0.94,,0.96,,0.95,0.95,,0.98,,0.94,0.94,,0.95,,0.97,0.95,,0.98,,0.93,0.07,,0.1,,0.05,0.04,,0.04,,0.04,0.04,,0.02,,0.05,0.05,,0,,0.03,0.04,,0.02,,0.05,7521,29930,5074,157,169,874,1034,1451,675,261,246,207,39001,43328,7521,5074,3.1,3.3,17.2,20.4,28.6,13.3,5.1,4.8,4.1,2340,644,1270,1269,956,70,0,0,35,10,88,1556,439,670,332,115,657,487,170,15.8,21.5,14.5,13.2,20.3,83.3,0,,18.9,4.4,29.3,14.4,21.1,15.1,12.1,7.6,9.1,7.3,33.7,17059,17059,9363,54.9,7696,45.1,411,2.4,10438,61.2,5829,34.2,96,0.6,28,0.2,0,0,5,0,252,1.5,0,7,16,20,23,23,24,26,34,39,43,46,50,56,56,0,0,3,4,6,8,9,9,10,12,17,27,29,30,30,2,58,459,556,593,644,681,758,893,1369,1856,2041,2070,2117,2133,,,,,,,,,,,,,,,,,,,0.314479638,0.332474227,37.541926,-78.513433
17,5100560,103,51-530,BUENA VISTA CITY PBLC SCHS,895,67.7,4,Rural,13.2,2.5,6.2,895,271.2,111.9,179,50,100,11400.25,4,"104,000","50,000","154,000",0,0,0,0,0,"154,000","30,800",0.670391061,,5.139664804,2.234636872,0.223463687,4.581005587,87.15083799,1.091703057,,5.349344978,2.292576419,,4.694323144,86.5720524,0,,8.064516129,2.688172043,,5.64516129,83.60215054,0,,6.888361045,3.562945368,,6.650831354,82.89786223,0.79,,,,0.79,0.9,,,,0.89,0.87,,,,0.89,0.9,,,,0.92,0.84,,,,0.81,0.12,,,,0.12,0.05,,,,0.06,0.07,,,,0.06,0.05,,,,0.04,0.13,,,,0.15,3305,19300,2035,71,314,468,371,397,192,114,37,71,30563,40860,3305,2035,3.5,15.4,23,18.2,19.5,9.4,5.6,1.8,3.5,1519,449,999,1382,0,0,123,0,14,0,14,806,243,372,137,54,595,588,7,25.5,33.6,28.6,25.7,0,,100,,33.3,,14.6,20,33.2,22.6,13.6,8.3,21.5,21.6,15.9,6484,6484,2776,42.8,3708,57.2,117,1.8,5714,88.1,472,7.3,6,0.1,123,1.9,16,0.2,0,0,36,0.6,0,0,1,1,3,4,5,5,9,16,18,19,20,21,22,0,0,0,0,0,1,1,1,1,4,12,15,19,19,20,0,6,13,15,47,75,88,125,267,512,748,838,867,891,910,,,,,,,,,,,,,,,,,,,0.239382239,0.291497976,37.736863,-79.351204
18,5100600,16,51-031,CAMPBELL CO PBLC SCHS,7921,499,15,Rural,15.9,3.7,3.5,1584.2,287,249.1,370.1,46.7,100,9900.153846,13,"338,000","50,000","388,000",0,0,0,0,0,"388,000","77,600",0.441863401,1.249842192,15.94495644,4.759500063,0.100997349,6.047216261,71.45562429,0.410941312,1.361243097,16.24502376,5.355078978,0.141261076,6.420958007,70.06549377,0.000473695,1.199680085,23.22047454,6.878165822,0,8.05118635,59.98400427,0.613317757,1.314252336,22.63434579,6.60046729,0,8.703271028,60.13434579,0.9,,0.86,,0.91,0.93,,0.95,0.86,0.92,0.91,,0.94,0.8,0.92,0.91,,0.89,0.8,0.93,0.94,,0.95,0.81,0.94,0.04,,0.06,,0.04,0.04,,0.02,0.14,0.04,0.03,,0.03,0.1,0.03,0.03,,0.06,0.13,0.02,0.02,,0.03,0.13,0.02,28814,31359,18931,214,481,2497,3969,4256,3365,964,1586,1599,42146,52178,28814,18931,1.1,2.5,13.2,21,22.5,17.8,5.1,8.4,8.4,5983,1530,3298,3985,1479,6,161,0,138,214,172,3736,1295,1284,858,299,1777,1545,232,11,14.2,10,9,19.6,5.7,32.2,0,42.7,13.8,12.5,9.5,26,10.2,6.7,3.3,6.5,5.8,22.8,55225,55225,26711,48.4,28514,51.6,1394,2.5,43941,79.6,7728,14,106,0.2,486,0.9,9,0,119,0.2,1442,2.6,0,0,4,4,5,9,15,32,38,54,64,83,133,160,174,0,0,1,1,2,3,4,9,12,19,31,55,81,84,89,1,12,18,45,144,324,460,778,1201,2065,3522,4009,4207,4398,4521,,,,,,,,,,,,,,,,,,,0.347927612,0.361796331,37.276,-79.102781
19,5100660,17,51-033,CAROLINE CO PBLC SCHS,4253,210.8,5,Rural,20.2,8.1,4.7,2126.5,223.8,184.9,425.3,40,100,10216.4,5,"130,000","50,000","180,000",0,0,0,0,0,"180,000","36,000",0.352692217,0.752410063,26.19327534,9.710792382,0.094051258,9.828356454,53.06842229,0.38731542,0.77463084,26.16799806,10.23965142,0.072621641,10.19123699,52.16654563,0.001029003,0.890346767,32.00562324,11.71508903,0,10.73102156,44.18931584,0,0.760095012,33.63420428,12.73159145,0,10.6888361,42.18527316,0.88,,0.88,0.88,0.88,0.87,,0.92,0.88,0.86,0.88,,0.91,0.87,0.86,0.93,,0.92,0.95,0.92,0.89,,0.93,0.8,0.86,0.07,,0.06,0.12,0.07,0.08,,0.02,0.06,0.09,0.04,,0.03,0,0.07,0.04,,0.04,0.05,0.04,0.08,,0.07,0.13,0.1,16878,34839,12201,292,352,1688,2181,2744,1843,804,1102,1195,43284,53028,16878,12201,2.4,2.9,13.8,17.9,22.5,15.1,6.6,9,9.8,2466,790,1393,1171,912,48,0,0,10,325,138,1449,591,526,250,82,715,518,197,8.8,11.5,8.5,6.4,11.9,69.6,0,,1.5,29.2,14.5,7.4,20.1,7.1,4.6,2.2,5,3.8,36.6,30381,30381,15102,49.7,15279,50.3,1466,4.8,19206,63.2,8138,26.8,78,0.3,273,0.9,0,0,111,0.4,1109,3.7,0,5,5,16,22,25,29,32,32,40,50,54,58,61,63,0,1,2,4,4,5,5,6,6,9,13,22,32,35,37,0,27,67,128,183,263,365,448,606,1035,1576,1825,2010,2552,2622,,,,,,,,,,,,,,,,,,,0.326431181,0.324422843,38.03825,-77.342811
20,5100690,18,51-035,CARROLL CO PBLC SCHS,3713,289.2,11,Rural,12.8,6.8,3.1,1856.5,233.5,247.5,1687.7,63.6,100,10782,9,"234,000","50,000","284,000",0,0,0,0,0,"284,000","56,800",0.161594398,0.296256396,0.80797199,7.298680312,,1.346619984,90.08887692,0.281531532,0.253378378,0.703828829,5.79954955,,1.463963964,91.49774775,0,0,1.096892139,10.511883,,1.508226691,86.88299817,0,0,0.828056503,7.890891378,,1.509985387,89.77106673,0.92,,,0.93,0.92,0.91,,,,0.91,0.91,,,0.81,0.92,0.9,,,0.92,0.9,0.94,,,0.93,0.95,0.05,,,0,0.05,0.05,,,,0.06,0.06,,,0.13,0.05,0.06,,,0,0.07,0.03,,,0.07,0.02,14244,28163,9084,73,450,1746,2190,2159,1301,490,439,236,35520,41945,14244,9084,0.8,5,19.2,24.1,23.8,14.3,5.4,4.8,2.6,4315,895,2564,3894,117,55,13,0,46,190,321,2897,886,1030,774,207,1187,1027,160,14.6,16.3,15,13.5,57.1,72.4,76.5,,100,44,30.8,13.1,21.1,12.9,11.7,6.2,8.9,7.9,43.7,29801,29801,15004,50.3,14797,49.7,1053,3.5,28163,94.5,163,0.5,76,0.3,17,0.1,0,0,0,0,329,1.1,0,2,3,18,29,35,43,49,66,101,137,152,162,194,215,0,0,1,8,14,19,24,29,30,36,56,59,67,69,74,1,11,96,214,307,396,505,631,973,1495,1978,2107,2270,2594,2672,,,,,,,,,,,,,,,,,,,0.302721088,0.333766234,36.767211,-80.735895
21,5100720,19,51-036,CHARLES CITY CO PBLC SCHS,620,54.5,2,Rural,11.4,6.2,4.6,inf,112.7,155,155,100,0,15400.5,2,"52,000","50,000","102,000",0,0,0,0,0,"102,000","20,400",5.64516129,,53.22580645,1.290322581,0.322580645,7.096774194,32.41935484,5.208333333,0.520833333,50.69444444,1.736111111,1.041666667,8.506944444,32.29166667,0.319350812,,58.13953488,0,0,7.848837209,30.23255814,3.986710963,,53.15614618,0,0,9.966777409,32.89036545,0.98,,0.97,,1,0.93,,0.95,,0.9,0.9,,0.9,,0.88,1,,1,,1,0.92,,0.91,,0.93,0,,0,,0,0.06,,0.03,,0.1,0.1,,0.1,,0.12,0,,0,,0,0.08,,0.09,,0.07,3647,35946,2466,52,37,231,407,576,599,131,230,203,47284,61151,3647,2466,2.1,1.5,9.4,16.5,23.4,24.3,5.3,9.3,8.2,919,213,500,413,409,36,13,0,0,48,0,656,247,251,110,48,250,223,27,13.2,20.2,11.8,13.5,12.9,7.8,19.4,,0,22.7,0,12,22.3,12,7.5,6,7.2,6.6,26.2,7014,7014,3430,48.9,3584,51.1,131,1.9,2970,42.3,3166,45.1,457,6.5,60,0.9,0,0,19,0.3,211,3,0,5,10,14,16,18,21,22,24,24,27,32,35,35,35,0,1,1,4,3,5,5,5,7,8,9,11,15,15,16,1,13,27,40,49,70,85,103,142,195,342,398,451,497,502,,,,,,,,,,,,,,,,,,,0.282208589,0.361538462,37.351462,-77.077427
22,5100750,20,51-037,CHARLOTTE CO PBLC SCHS,1763,126.5,5,Rural,13.9,8.5,9.2,inf,176.3,440.8,271.2,60,100,13262.8,5,"130,000","50,000","180,000",0,0,0,0,0,"180,000","36,000",0.113442995,0.340328985,27.79353375,2.495745888,,6.466250709,62.79069767,0.057937428,0.405561993,28.79490151,2.491309386,,7.300115875,60.95017381,0,0,38.93280632,3.458498024,,9.18972332,48.41897233,0,0,40.9144197,3.048065651,,10.08206331,45.95545135,0.91,,0.94,,0.89,0.87,,0.95,,0.81,0.89,,0.92,,0.88,0.9,,0.84,,0.93,0.91,,0.95,,0.89,0.07,,0.06,,0.07,0.09,,0.05,,0.12,0.07,,0.04,,0.07,0.06,,0.11,,0.03,0.05,,0,,0.08,5536,27760,3487,139,116,561,877,879,472,82,156,205,35601,44846,5536,3487,4,3.3,16.1,25.2,25.2,13.5,2.4,4.5,5.9,2798,934,1411,1942,820,0,0,0,4,32,222,1584,488,687,384,25,691,482,209,23.7,36.5,21.2,23.3,25.4,0,0,,26.7,18,88.4,19,35.6,20.3,14.3,2.7,12.9,9.6,65.1,12040,12040,5926,49.2,6114,50.8,260,2.2,8172,67.9,3371,28,6,0,48,0.4,0,0,0,0,183,1.5,0,1,4,4,5,4,6,13,25,30,30,39,45,53,56,0,0,0,0,0,0,0,1,5,6,10,14,17,18,21,0,8,23,31,50,69,108,221,284,379,625,748,797,839,870,,,,,,,,,,,,,,,,,,,0.219959267,0.259656652,37.053381,-78.636436
